protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
icmp,120.84,1408,0.5,1,1,1,1.0,pingofdeath
tcp,0.16,54,0.2,1,157,157,1.0,tcpsynflood
tcp,0.21,74,0.25,1,542,2,1.0,portscan
tcp,0.13,54,1.0,1,167,167,1.0,tcpsynflood
udp,486.16,62,1.0,1,1,1,0.0,udpflood
udp,0.65,42,1.0,1,185,3,0.0,portscan
tcp,0.35,61,0.25,1,987,987,1.0,tcpsynflood
tcp,0.71,54,0.25,1,81,81,1.0,tcpsynflood
icmp,0.08,98,0.83,18,1,1,1.0,ipsweep
icmp,934.58,42,0.33,1,1,1,1.0,icmpflood
icmp,26.99,42,1.0,1,1,1,0.7,icmpflood
tcp,0.34,54,1.0,1,287,287,1.0,tcpsynflood
icmp,1560.58,98,0.25,1,1,1,0.98,icmpflood
icmp,20.99,98,1.0,1,1,1,1.0,normal
icmp,1611.14,98,0.33,1,1,1,0.7,icmpflood
icmp,0.65,67,0.67,10,1,1,1.0,ipsweep
udp,0.07,42,0.5,1,97,4,0.0,portscan
tcp,0.22,54,1.0,1,282,282,1.0,tcpsynflood
udp,0.05,42,0.2,1,101,1,0.0,portscan
tcp,0.11,54,0.2,1,280,280,1.0,tcpsynflood
icmp,105177.99,42,1.0,1,1,1,0.89,icmpflood
udp,497.86,42,0.33,1,1,1,0.0,udpflood
tcp,0.07,54,0.5,1,1095,1095,1.0,tcpsynflood
icmp,14750.23,90,0.25,1,1,1,1.0,icmpflood
tcp,0.41,220,1.0,1,1,1,1.0,normal
icmp,0.16,98,0.94,18,1,1,1.0,ipsweep
icmp,4.77,98,0.33,1,1,1,1.0,normal
icmp,28.25,1271,0.25,1,1,1,1.0,pingofdeath
tcp,0.51,520,0.33,1,2,1,1.0,normal
icmp,451.49,98,0.33,1,1,1,1.0,icmpflood
tcp,0.59,74,1.0,1,249,2,1.0,portscan
tcp,0.34,54,0.2,1,40,40,1.0,tcpsynflood
tcp,0.27,74,0.25,1,175,2,1.0,portscan
icmp,2812.76,98,0.25,2,1,1,1.0,icmpflood
udp,0.68,42,1.0,1,435,3,0.0,portscan
udp,0.2,116,0.33,1,75,1,1.0,normal
tcp,0.16,54,0.5,1,252,252,1.0,tcpsynflood
tcp,0.82,66,0.33,1,197,197,1.0,tcpsynflood
udp,1907.18,110,1.0,1,1,1,0.0,udpflood
icmp,6684.24,79,0.25,1,1,1,1.0,icmpflood
icmp,1187.81,62,0.33,1,1,1,1.0,icmpflood
icmp,53.87,1431,1.0,1,1,1,1.0,pingofdeath
icmp,246.58,1513,0.5,1,1,1,1.0,pingofdeath
icmp,8.75,98,0.33,1,1,1,1.0,icmpflood
icmp,110.89,98,0.2,1,1,1,0.98,icmpflood
icmp,558.63,42,0.33,1,1,1,1.0,icmpflood
icmp,0.68,98,0.78,7,1,1,1.0,ipsweep
tcp,0.29,54,0.2,1,109,109,1.0,tcpsynflood
udp,2185.84,64,1.0,1,1,1,0.0,udpflood
tcp,0.85,58,0.33,1,2,1,1.0,normal
tcp,0.2,54,1.0,1,278,278,1.0,tcpsynflood
icmp,9874.69,106,0.33,1,1,1,1.0,icmpflood
icmp,27.16,1503,1.0,1,1,1,1.0,pingofdeath
icmp,12.45,1487,0.25,1,1,1,1.0,pingofdeath
tcp,0.53,659,1.0,1,1,1,1.0,normal
icmp,3004.36,42,0.25,1,1,1,0.75,icmpflood
icmp,482.86,42,1.0,1,1,1,0.98,icmpflood
tcp,0.22,54,1.0,1,143,143,1.0,tcpsynflood
tcp,0.31,54,0.2,1,502,502,1.0,tcpsynflood
tcp,5.29,363,0.33,1,1,1,1.0,normal
tcp,1.12,549,0.33,1,6,1,1.0,normal
udp,0.06,115,0.33,1,55,1,1.0,normal
icmp,28.08,54,0.12,1,1,1,1.0,icmpflood
tcp,0.71,58,0.5,1,260,1,1.0,portscan
udp,0.0,113,0.33,1,45,1,1.0,normal
tcp,0.91,54,1.0,1,531,531,1.0,tcpsynflood
icmp,223.32,98,0.25,1,1,1,1.0,icmpflood
icmp,351.62,98,0.5,1,1,1,1.0,icmpflood
udp,15190.58,42,0.33,1,1,1,0.0,udpflood
udp,1321.41,60,1.0,1,1,1,0.0,udpflood
icmp,812.12,90,0.25,1,1,1,1.0,icmpflood
tcp,0.72,54,0.5,1,84,84,1.0,tcpsynflood
udp,12831.14,62,1.0,1,1,1,0.0,udpflood
udp,0.17,42,1.0,1,163,4,0.0,portscan
icmp,101.92,1383,0.25,1,1,1,1.0,pingofdeath
icmp,933.81,98,1.0,1,1,1,1.0,icmpflood
icmp,0.2,98,0.25,1,1,1,1.0,normal
icmp,98057.16,42,0.25,1,1,1,0.81,icmpflood
tcp,0.56,54,0.5,1,1617,1617,0.67,tcpsynflood
icmp,0.38,98,0.87,11,1,1,1.0,ipsweep
icmp,1.03,85,0.8,7,1,1,1.0,ipsweep
tcp,0.08,54,1.0,1,1,1,1.0,normal
tcp,0.63,74,1.0,1,343,1,1.0,portscan
tcp,0.28,54,0.2,1,101,101,1.0,tcpsynflood
tcp,0.11,74,0.33,1,103,1,1.0,portscan
icmp,0.97,98,0.85,8,1,1,1.0,ipsweep
tcp,0.07,54,0.33,1,8,1,1.0,normal
icmp,0.64,98,0.2,1,1,1,0.8,normal
tcp,0.79,74,0.5,1,388,1,1.0,portscan
udp,0.06,110,0.25,1,24,1,1.0,normal
udp,0.06,128,1.0,1,22,1,1.0,normal
tcp,0.97,74,0.33,1,82,1,1.0,portscan
udp,807.97,42,0.14,1,1,1,0.0,udpflood
icmp,1.02,98,1.0,12,1,1,1.0,ipsweep
tcp,1.39,1656,0.33,1,1,1,0.96,normal
tcp,0.95,54,0.2,1,210,210,1.0,tcpsynflood
tcp,0.14,54,0.2,1,1,1,1.0,normal
icmp,0.69,85,0.8,19,1,1,1.0,ipsweep
tcp,0.96,120,1.0,1,1,1,1.0,normal
tcp,0.35,54,1.0,1,738,738,1.0,tcpsynflood
tcp,0.07,54,1.0,1,1,1,1.0,normal
icmp,0.51,75,0.89,9,1,1,1.0,ipsweep
tcp,0.11,54,0.5,1,384,384,1.0,tcpsynflood
udp,6915.73,42,0.2,1,1,1,0.0,udpflood
tcp,2.08,5464,0.25,1,3,1,0.93,normal
tcp,1.49,1575,0.25,1,7,1,1.0,normal
udp,2.29,128,1.0,1,1,1,0.71,normal
tcp,0.84,54,0.25,1,254,254,1.0,tcpsynflood
udp,9120.32,42,1.0,1,1,1,0.0,udpflood
tcp,0.08,74,0.5,1,240,1,1.0,portscan
icmp,21568.94,42,0.25,1,1,1,1.0,icmpflood
udp,16385.79,42,1.0,1,1,1,0.0,udpflood
udp,0.2,155,1.0,1,66,1,1.0,normal
tcp,0.34,54,1.0,1,152,152,1.0,tcpsynflood
tcp,0.0,438,0.33,1,2,1,1.0,normal
tcp,0.88,54,0.5,1,509,509,1.0,tcpsynflood
icmp,932.75,42,0.25,1,1,1,1.0,icmpflood
tcp,3.13,3923,1.0,1,12,1,0.75,normal
tcp,0.65,711,0.33,1,2,1,1.0,normal
tcp,0.35,54,0.25,1,283,283,1.0,tcpsynflood
icmp,0.19,78,0.76,13,1,1,1.0,ipsweep
tcp,1.81,490,1.0,1,1,1,0.94,normal
tcp,0.81,54,0.5,1,282,282,1.0,tcpsynflood
icmp,0.48,98,0.78,10,1,1,1.0,ipsweep
udp,4722.66,62,1.0,1,1,1,0.0,udpflood
tcp,0.18,54,0.2,1,486,486,1.0,tcpsynflood
tcp,0.27,58,0.2,1,2,1,1.0,normal
icmp,120200.98,42,0.33,1,1,1,0.15,icmpflood
tcp,0.63,54,1.0,1,321,321,1.0,tcpsynflood
tcp,0.67,54,0.5,1,115,115,1.0,tcpsynflood
tcp,0.32,74,0.5,1,75,2,1.0,portscan
icmp,21.01,1498,0.14,1,1,1,1.0,pingofdeath
icmp,1.06,98,0.14,1,1,1,1.0,normal
tcp,0.21,54,1.0,1,106,106,1.0,tcpsynflood
tcp,0.36,54,0.5,1,284,284,1.0,tcpsynflood
tcp,0.54,54,1.0,1,690,690,1.0,tcpsynflood
tcp,0.19,74,1.0,1,188,1,1.0,portscan
udp,0.22,200,0.25,1,34,1,1.0,normal
tcp,0.44,114,0.5,1,499,499,1.0,tcpsynflood
icmp,15381.88,42,1.0,1,1,1,0.51,icmpflood
udp,0.12,163,1.0,1,39,1,1.0,normal
udp,2210.39,102,0.5,1,1,1,0.0,udpflood
udp,10929.18,42,1.0,1,1,1,0.0,udpflood
icmp,772.04,55,0.5,1,1,1,0.51,icmpflood
icmp,0.26,78,1.0,16,1,1,1.0,ipsweep
icmp,0.17,98,1.0,8,1,1,1.0,ipsweep
icmp,1854.24,106,1.0,1,1,1,0.98,icmpflood
tcp,0.12,73,1.0,1,1,1,1.0,normal
tcp,0.12,54,1.0,1,59,59,1.0,tcpsynflood
tcp,0.14,54,1.0,1,137,137,1.0,tcpsynflood
udp,9418.2,62,0.5,1,1,1,0.0,udpflood
tcp,0.13,70,1.0,1,2,1,1.0,normal
icmp,0.99,98,0.8,8,1,1,1.0,ipsweep
icmp,1.17,98,0.92,12,1,1,1.0,ipsweep
icmp,1.62,75,1.0,8,1,1,1.0,ipsweep
icmp,824.48,98,0.2,1,1,1,0.98,icmpflood
icmp,19.97,1509,0.25,1,1,1,1.0,pingofdeath
icmp,24.28,1499,1.0,1,1,1,1.0,pingofdeath
icmp,1.01,98,0.73,8,1,1,1.0,ipsweep
udp,16487.27,62,0.2,1,1,1,0.0,udpflood
tcp,0.3,74,0.5,1,258,1,1.0,portscan
icmp,0.97,98,0.77,10,1,1,1.0,ipsweep
tcp,0.23,74,0.33,1,562,1,1.0,portscan
tcp,0.67,54,1.0,1,537,537,1.0,tcpsynflood
tcp,0.21,74,0.5,1,420,1,1.0,portscan
icmp,73.54,1430,0.25,1,1,1,1.0,pingofdeath
udp,1351.93,70,0.5,1,1,1,0.0,udpflood
icmp,459.02,98,1.0,1,1,1,0.66,icmpflood
udp,16310.58,42,0.2,1,1,1,0.0,udpflood
tcp,0.44,54,1.0,1,688,688,0.5,tcpsynflood
icmp,163.12,1504,0.25,1,1,1,1.0,pingofdeath
tcp,0.63,66,0.17,1,3,1,1.0,normal
udp,0.07,138,0.33,1,55,1,1.0,normal
icmp,677.99,42,0.25,1,1,1,0.97,icmpflood
icmp,135.81,1514,1.0,1,1,1,1.0,pingofdeath
udp,391.91,42,0.33,1,1,1,0.0,udpflood
tcp,0.13,54,0.5,1,223,223,1.0,tcpsynflood
icmp,0.87,98,0.29,2,1,1,1.0,normal
tcp,0.13,54,0.5,1,201,201,1.0,tcpsynflood
icmp,1440.48,42,0.33,1,1,1,0.99,icmpflood
icmp,86817.81,42,0.25,1,1,1,0.75,icmpflood
udp,0.12,114,1.0,1,25,1,1.0,normal
tcp,0.5,705,0.33,1,2,1,1.0,normal
icmp,0.64,57,0.73,8,1,1,1.0,ipsweep
udp,0.29,42,0.25,1,324,4,0.0,portscan
tcp,1.54,2120,1.0,1,1,1,1.0,normal
icmp,6794.78,106,0.25,1,1,1,1.0,icmpflood
tcp,1.71,54,0.5,1,534,534,1.0,tcpsynflood
tcp,0.37,66,0.33,1,1,1,1.0,normal
tcp,0.12,74,0.5,1,363,2,1.0,portscan
udp,0.43,150,1.0,1,7,1,1.0,normal
tcp,0.65,355,1.0,1,1,1,0.92,normal
tcp,10.99,3624,1.0,1,1,1,0.95,normal
icmp,4333.98,98,0.25,1,1,1,1.0,icmpflood
tcp,0.17,54,0.2,1,114,114,1.0,tcpsynflood
tcp,38.84,2945,1.0,1,6,1,0.73,normal
udp,184802.11,62,0.33,1,1,1,0.0,udpflood
tcp,0.2,54,1.0,1,1,1,1.0,normal
tcp,0.39,74,0.5,1,258,2,1.0,portscan
tcp,0.22,54,0.5,1,1168,1168,1.0,tcpsynflood
udp,0.09,42,0.5,1,104,6,0.0,portscan
icmp,113.28,1363,1.0,1,1,1,1.0,pingofdeath
icmp,3754.8,98,1.0,1,1,1,1.0,icmpflood
icmp,156.24,1431,0.17,1,1,1,1.0,pingofdeath
tcp,0.52,589,0.33,1,3,1,1.0,normal
udp,2310.68,93,0.5,1,1,1,0.0,udpflood
icmp,4208.75,98,1.0,1,1,1,1.0,icmpflood
udp,14142.08,62,0.17,1,1,1,0.0,udpflood
tcp,1.15,68,0.2,1,1,1,0.75,normal
tcp,0.18,54,1.0,1,332,332,1.0,tcpsynflood
icmp,28.69,1502,0.17,1,1,1,1.0,pingofdeath
tcp,1.22,192,1.0,1,1,1,0.86,normal
icmp,0.77,67,1.0,12,1,1,1.0,ipsweep
icmp,130.23,1415,0.25,1,1,1,1.0,pingofdeath
icmp,54.29,1448,1.0,1,1,1,1.0,pingofdeath
icmp,888.46,98,0.25,1,1,1,1.0,icmpflood
icmp,1929.29,42,0.12,1,1,1,0.82,icmpflood
udp,1.0,242,0.2,1,1,1,0.0,normal
udp,0.31,136,1.0,1,177,1,0.0,portscan
tcp,0.17,54,1.0,1,94,94,1.0,tcpsynflood
udp,0.32,42,0.5,1,313,6,0.0,portscan
udp,0.17,122,1.0,1,117,1,1.0,normal
tcp,0.19,66,0.25,1,2,2,1.0,normal
tcp,2.14,1746,1.0,1,1,1,0.92,normal
udp,2336.31,62,1.0,1,1,1,0.0,udpflood
tcp,8.95,2170,1.0,1,2,1,0.71,normal
icmp,1840.07,98,0.5,2,1,1,1.0,icmpflood
tcp,0.1,54,0.25,1,223,223,1.0,tcpsynflood
udp,0.33,42,0.2,1,77,4,0.0,portscan
tcp,0.82,74,1.0,1,303,1,1.0,portscan
udp,0.14,148,1.0,1,12,1,1.0,normal
icmp,0.67,98,0.88,7,1,1,0.62,ipsweep
icmp,246.27,1457,0.25,1,1,1,1.0,pingofdeath
udp,0.21,143,0.33,1,8,1,1.0,normal
tcp,0.22,54,0.33,1,326,326,1.0,tcpsynflood
icmp,84.78,1488,1.0,1,1,1,0.99,pingofdeath
tcp,0.73,54,0.2,1,613,613,1.0,tcpsynflood
tcp,0.15,74,1.0,1,165,1,1.0,portscan
tcp,0.58,54,0.5,1,261,261,0.67,tcpsynflood
udp,2.26,885,0.2,1,1,1,0.0,normal
tcp,0.45,417,0.33,1,6,1,1.0,normal
udp,924.69,42,0.33,1,1,1,0.0,udpflood
tcp,0.97,54,0.5,1,600,600,0.75,tcpsynflood
icmp,849.19,90,0.5,1,1,1,1.0,icmpflood
icmp,6.63,1396,0.25,1,1,1,1.0,pingofdeath
icmp,1172.88,98,1.0,1,1,1,0.95,icmpflood
udp,16871.11,62,0.5,1,1,1,0.0,udpflood
tcp,0.12,54,0.25,1,291,291,1.0,tcpsynflood
tcp,3.12,54,0.33,1,300,300,0.28,tcpsynflood
tcp,0.29,74,0.25,1,144,1,1.0,portscan
tcp,2.41,1746,1.0,1,1,1,0.92,normal
icmp,1776.34,42,0.25,1,1,1,0.96,icmpflood
tcp,1.13,123,0.5,1,706,706,1.0,tcpsynflood
icmp,223.38,98,1.0,1,1,1,0.99,icmpflood
tcp,0.4,54,0.5,1,223,223,1.0,tcpsynflood
udp,12163.36,62,0.5,1,1,1,0.0,udpflood
tcp,15.3,70,0.5,1,1,1,0.98,normal
icmp,0.57,98,1.0,13,1,1,1.0,ipsweep
tcp,0.8,74,0.14,1,330,1,1.0,portscan
tcp,0.33,54,0.5,1,226,226,1.0,tcpsynflood
tcp,1.31,322,1.0,1,1,1,0.81,normal
icmp,32.37,1498,0.5,1,1,1,1.0,pingofdeath
tcp,0.17,74,0.33,1,601,1,1.0,portscan
udp,17241.95,42,0.33,1,1,1,0.0,udpflood
tcp,0.59,54,0.5,1,155,155,1.0,tcpsynflood
icmp,0.48,98,0.82,15,1,1,1.0,ipsweep
icmp,3.98,98,0.2,1,1,1,1.0,normal
icmp,0.27,98,0.78,22,1,1,1.0,ipsweep
udp,1032.03,42,0.2,1,1,1,0.0,udpflood
udp,1976.23,42,0.33,1,1,1,0.0,udpflood
icmp,0.53,98,0.8,8,1,1,1.0,ipsweep
icmp,0.23,64,1.0,16,1,1,1.0,ipsweep
tcp,0.24,54,0.25,1,271,271,1.0,tcpsynflood
udp,0.11,42,1.0,1,136,5,0.0,portscan
icmp,0.76,98,0.8,8,1,1,1.0,ipsweep
tcp,182.98,66,0.25,1,1,1,1.0,normal
tcp,0.16,66,1.0,1,1,1,0.0,normal
tcp,0.25,74,1.0,1,189,1,1.0,portscan
udp,986.14,99,1.0,1,1,1,0.0,udpflood
icmp,161.58,1465,0.33,1,1,1,1.0,pingofdeath
icmp,939.99,54,1.0,2,1,1,1.0,icmpflood
tcp,0.29,54,0.5,1,291,291,0.5,tcpsynflood
icmp,0.66,98,0.83,10,1,1,0.91,ipsweep
tcp,0.18,74,0.5,1,33,1,1.0,portscan
icmp,0.5,98,0.85,14,1,1,1.0,ipsweep
icmp,91.43,1286,0.33,1,1,1,1.0,pingofdeath
tcp,0.25,54,1.0,1,363,363,1.0,tcpsynflood
tcp,0.07,74,0.5,1,225,1,1.0,portscan
tcp,0.08,74,0.5,1,931,1,1.0,portscan
udp,5.89,1343,0.25,1,2,1,0.52,normal
tcp,0.51,54,0.2,1,73,73,1.0,tcpsynflood
udp,593.86,60,1.0,1,1,1,0.0,udpflood
tcp,0.85,74,0.5,1,136,2,1.0,portscan
udp,0.13,105,0.12,1,32,1,1.0,normal
icmp,3272.23,98,1.0,1,1,1,1.0,icmpflood
tcp,0.12,74,1.0,1,110,1,1.0,portscan
icmp,24.65,42,1.0,1,1,1,0.99,icmpflood
tcp,0.5,74,0.5,1,373,1,1.0,portscan
icmp,0.27,57,0.73,8,1,1,1.0,ipsweep
udp,1523.34,62,0.5,1,1,1,0.0,udpflood
icmp,14.49,1509,0.25,1,1,1,1.0,pingofdeath
udp,760.65,42,1.0,1,1,1,0.0,udpflood
tcp,0.6,74,0.25,1,395,1,1.0,portscan
tcp,0.53,90,0.2,1,1,1,0.9,normal
tcp,0.6,549,0.33,1,6,1,1.0,normal
tcp,0.31,54,0.5,1,412,412,1.0,tcpsynflood
icmp,12.94,42,1.0,1,1,1,1.0,icmpflood
tcp,0.12,58,0.5,1,343,1,1.0,portscan
icmp,12282.55,42,0.11,1,1,1,0.66,icmpflood
tcp,0.5,54,0.2,1,601,601,0.5,tcpsynflood
tcp,0.09,54,1.0,1,2,1,1.0,normal
icmp,0.4,62,0.75,9,1,1,1.0,ipsweep
icmp,919.42,42,0.33,1,1,1,1.0,icmpflood
icmp,206.06,1510,0.14,1,1,1,1.0,pingofdeath
tcp,0.57,54,1.0,1,646,646,1.0,tcpsynflood
tcp,2.31,705,0.33,1,1,1,1.0,normal
icmp,3923.46,42,0.5,1,1,1,1.0,icmpflood
udp,851.82,42,1.0,1,1,1,0.0,udpflood
tcp,0.23,54,0.5,1,115,115,1.0,tcpsynflood
udp,330.98,105,1.0,1,1,1,0.0,udpflood
tcp,1.04,449,1.0,1,1,1,0.93,normal
tcp,0.12,54,0.33,1,138,138,1.0,tcpsynflood
udp,640.54,120,0.17,1,1,1,0.0,udpflood
icmp,141.13,1406,1.0,1,1,1,0.99,pingofdeath
udp,0.69,442,0.5,1,1,1,0.0,normal
udp,2090.11,91,0.5,1,1,1,0.0,udpflood
tcp,1.53,1986,1.0,1,1,1,1.0,normal
icmp,0.36,75,1.0,8,1,1,1.0,ipsweep
icmp,0.99,54,0.73,8,1,1,1.0,ipsweep
tcp,0.1,74,0.33,1,128,1,1.0,portscan
udp,1109.96,62,1.0,1,1,1,0.0,udpflood
udp,8786.91,52,1.0,1,1,1,0.0,udpflood
icmp,507.1,106,0.33,1,1,1,1.0,icmpflood
icmp,0.58,98,0.89,8,1,1,1.0,ipsweep
tcp,0.34,54,0.5,1,278,278,1.0,tcpsynflood
tcp,0.29,54,0.5,1,378,378,1.0,tcpsynflood
tcp,0.82,54,0.2,1,99,99,1.0,tcpsynflood
tcp,0.89,54,0.33,1,218,218,1.0,tcpsynflood
tcp,0.88,54,0.5,1,93,93,1.0,tcpsynflood
icmp,0.38,98,0.83,12,1,1,1.0,ipsweep
tcp,0.16,74,1.0,1,86,1,1.0,portscan
tcp,3.38,54,1.0,1,300,300,0.28,tcpsynflood
udp,0.59,42,0.5,1,286,3,0.0,portscan
tcp,0.26,58,1.0,1,298,1,1.0,portscan
tcp,0.43,74,0.5,1,172,2,1.0,portscan
tcp,0.47,54,0.2,1,689,689,0.5,tcpsynflood
tcp,0.83,74,0.2,1,487,1,1.0,portscan
icmp,25.83,98,1.0,1,1,1,1.0,icmpflood
icmp,3406.82,98,0.12,1,1,1,0.82,icmpflood
icmp,92.59,1301,1.0,1,1,1,0.99,pingofdeath
tcp,0.13,54,0.25,1,184,184,1.0,tcpsynflood
icmp,1090.86,98,0.5,1,1,1,1.0,icmpflood
udp,0.0,99,0.33,1,45,1,1.0,normal
udp,0.24,106,1.0,1,117,6,0.0,portscan
icmp,1.37,98,0.82,9,1,1,1.0,ipsweep
tcp,0.2,54,0.5,1,61,61,1.0,tcpsynflood
tcp,0.67,74,1.0,1,141,1,1.0,portscan
udp,5112.82,62,0.5,1,1,1,0.0,udpflood
tcp,0.74,54,0.2,1,511,511,1.0,tcpsynflood
tcp,0.1,54,0.5,1,509,509,1.0,tcpsynflood
tcp,0.07,54,0.25,1,2,1,1.0,normal
tcp,1.47,274,0.33,1,2,1,0.82,normal
udp,0.12,138,1.0,1,110,1,1.0,normal
tcp,0.34,74,0.25,1,112,1,1.0,portscan
tcp,0.12,54,1.0,1,8,1,1.0,normal
tcp,14.5,944,0.33,1,6,1,1.0,normal
icmp,883.82,79,0.33,1,1,1,1.0,icmpflood
udp,13360.94,62,0.2,1,1,1,0.0,udpflood
udp,8829.67,62,1.0,1,1,1,0.0,udpflood
tcp,0.23,74,0.33,1,143,1,1.0,portscan
tcp,0.95,54,1.0,1,578,578,1.0,tcpsynflood
icmp,0.46,78,0.94,16,1,1,0.67,ipsweep
tcp,0.09,54,1.0,1,106,106,1.0,tcpsynflood
tcp,0.37,74,0.5,1,215,2,1.0,portscan
tcp,0.51,1019,1.0,1,6,1,1.0,normal
udp,0.23,315,1.0,1,6,1,1.0,normal
icmp,701.29,42,0.5,1,1,1,1.0,icmpflood
udp,0.05,107,1.0,1,5,1,1.0,normal
udp,0.24,112,1.0,1,28,1,1.0,normal
icmp,139.1,1300,1.0,1,1,1,1.0,pingofdeath
tcp,0.21,54,0.5,1,469,469,1.0,tcpsynflood
tcp,0.53,119,0.14,1,142,1,1.0,portscan
icmp,104.46,1473,1.0,1,1,1,1.0,pingofdeath
icmp,0.24,78,0.65,11,1,1,1.0,ipsweep
icmp,0.41,64,0.7,13,1,1,1.0,ipsweep
icmp,0.95,78,0.94,19,1,1,1.0,ipsweep
udp,35.72,1512,0.25,1,1,1,0.0,normal
tcp,0.25,54,0.2,1,130,130,1.0,tcpsynflood
udp,4289.44,42,1.0,1,1,1,0.0,udpflood
udp,0.1,42,0.5,1,154,7,0.0,portscan
tcp,0.68,583,0.33,1,2,1,1.0,normal
tcp,0.05,54,0.33,1,508,508,1.0,tcpsynflood
tcp,0.15,74,0.5,1,2,1,1.0,normal
icmp,244.9,1377,0.33,1,1,1,0.99,pingofdeath
udp,0.66,42,0.5,1,71,6,0.0,portscan
udp,1933.33,42,0.5,1,1,1,0.0,udpflood
tcp,21.04,5337,0.5,1,1,1,0.72,normal
tcp,0.1,54,0.5,1,124,124,1.0,tcpsynflood
udp,1828.62,92,0.25,1,1,1,0.0,udpflood
tcp,0.52,54,0.2,1,133,133,1.0,tcpsynflood
udp,0.12,97,1.0,1,20,1,1.0,normal
icmp,1995.53,98,0.12,1,1,1,0.92,icmpflood
udp,38.8,1364,0.14,1,1,1,0.43,normal
icmp,29.06,1502,0.11,1,1,1,1.0,pingofdeath
udp,782.05,52,1.0,1,1,1,0.0,udpflood
udp,345.27,42,0.5,1,1,1,0.0,udpflood
icmp,0.55,98,0.8,8,1,1,1.0,ipsweep
tcp,0.24,796,0.5,1,2,1,1.0,normal
tcp,9.53,749,1.0,1,2,1,0.72,normal
udp,9964.85,62,0.5,1,1,1,0.0,udpflood
icmp,0.38,98,0.85,15,1,1,1.0,ipsweep
icmp,13.63,1450,1.0,1,1,1,1.0,pingofdeath
icmp,0.88,67,1.0,22,1,1,1.0,ipsweep
tcp,0.22,54,1.0,1,1168,1168,0.5,tcpsynflood
udp,14.88,1232,0.25,1,1,1,0.36,normal
udp,2108.34,62,1.0,1,1,1,0.0,udpflood
icmp,172.02,1496,0.14,1,1,1,1.0,pingofdeath
icmp,0.35,71,0.92,11,1,1,1.0,ipsweep
tcp,0.65,62,0.2,1,610,610,1.0,tcpsynflood
tcp,0.27,54,1.0,1,154,154,1.0,tcpsynflood
udp,15978.15,62,1.0,1,1,1,0.0,udpflood
icmp,0.85,98,0.67,4,1,1,1.0,ipsweep
tcp,0.4,190,1.0,1,1,1,0.75,normal
udp,14251.13,52,0.25,1,1,1,0.0,udpflood
icmp,3870.82,98,1.0,1,1,1,0.35,icmpflood
icmp,8423.24,42,1.0,1,1,1,1.0,icmpflood
tcp,32.35,2877,1.0,1,1,1,0.68,normal
icmp,116600.56,42,0.33,1,1,1,1.0,icmpflood
udp,790.43,42,0.25,1,1,1,0.0,udpflood
tcp,1.04,380,1.0,1,1,1,0.88,normal
udp,0.05,113,1.0,1,24,1,1.0,normal
tcp,1.19,532,0.25,1,1,1,1.0,normal
tcp,0.93,898,1.0,1,1,1,0.82,normal
icmp,0.66,98,0.82,16,1,1,1.0,ipsweep
udp,1591.35,42,1.0,1,1,1,0.0,udpflood
tcp,218.67,66,0.25,1,2,1,1.0,normal
udp,15014.57,42,0.25,1,1,1,0.0,udpflood
tcp,0.79,714,0.33,1,1,1,0.64,normal
tcp,0.83,529,1.0,1,1,1,0.83,normal
udp,3786.96,42,1.0,1,1,1,0.0,udpflood
tcp,0.11,54,1.0,1,58,58,1.0,tcpsynflood
tcp,2.49,351,1.0,1,1,1,0.78,normal
tcp,0.12,74,0.5,1,149,2,1.0,portscan
icmp,1.15,98,1.0,4,1,1,1.0,ipsweep
udp,1313.56,74,1.0,1,1,1,0.0,udpflood
icmp,9083.84,106,0.33,1,1,1,1.0,icmpflood
icmp,1.01,98,1.0,8,1,1,1.0,ipsweep
icmp,0.4,75,0.89,8,1,1,1.0,ipsweep
udp,1628.32,70,0.25,1,1,1,0.0,udpflood
tcp,0.09,54,0.2,1,1,1,1.0,normal
tcp,0.71,54,0.5,1,305,305,1.0,tcpsynflood
udp,2251.6,109,1.0,1,1,1,0.0,udpflood
tcp,0.58,513,1.0,1,2,1,1.0,normal
tcp,0.66,74,1.0,1,225,1,1.0,portscan
icmp,199.97,1295,0.33,1,1,1,1.0,pingofdeath
icmp,131.64,1326,1.0,1,1,1,1.0,pingofdeath
udp,0.11,294,1.0,1,91,1,1.0,normal
icmp,0.79,75,0.89,8,1,1,1.0,ipsweep
icmp,180.98,1405,1.0,1,1,1,1.0,pingofdeath
udp,0.84,42,1.0,1,204,8,0.0,portscan
icmp,23.54,1509,1.0,1,1,1,1.0,pingofdeath
tcp,0.3,54,1.0,1,125,125,1.0,tcpsynflood
tcp,0.6,54,0.25,1,645,645,1.0,tcpsynflood
udp,0.06,149,0.33,1,55,1,1.0,normal
icmp,1.77,98,1.0,8,1,1,1.0,ipsweep
icmp,765.04,54,0.25,2,1,1,1.0,icmpflood
udp,11941.65,62,1.0,1,1,1,0.0,udpflood
icmp,0.97,98,0.86,12,1,1,1.0,ipsweep
tcp,0.18,54,1.0,1,2,1,1.0,normal
udp,0.06,117,0.33,1,14,1,1.0,normal
tcp,0.27,54,0.2,1,199,199,1.0,tcpsynflood
udp,1419.44,92,0.5,1,1,1,0.0,udpflood
tcp,0.3,74,0.2,1,259,1,1.0,portscan
