protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
tcp,0.7,983,0.33,1,2,1,1.0,normal
tcp,0.61,54,0.5,1,279,279,1.0,tcpsynflood
icmp,1.02,78,0.88,19,1,1,1.0,ipsweep
icmp,23.19,1566,1.0,1,1,1,1.0,pingofdeath
icmp,950.67,42,0.5,1,1,1,0.99,icmpflood
tcp,0.26,74,1.0,1,625,1,1.0,portscan
icmp,1.1,98,0.5,1,1,1,1.0,normal
icmp,1.07,98,0.8,19,1,1,1.0,ipsweep
icmp,136.89,1549,0.11,1,1,1,1.0,pingofdeath
icmp,0.63,98,0.86,8,1,1,1.0,ipsweep
tcp,0.21,54,0.17,1,198,198,1.0,tcpsynflood
tcp,0.33,54,1.0,1,1240,1240,1.0,tcpsynflood
icmp,0.8,98,1.0,8,1,1,1.0,ipsweep
udp,484.24,62,0.2,1,1,1,0.0,udpflood
icmp,12904.77,106,0.2,1,1,1,1.0,icmpflood
tcp,23.37,426,0.5,1,1,1,0.63,normal
icmp,1.37,98,0.33,1,1,1,1.0,normal
icmp,0.96,98,0.67,15,1,1,1.0,ipsweep
icmp,2595.83,42,0.5,1,1,1,1.0,icmpflood
icmp,1194.75,98,0.33,1,1,1,1.0,icmpflood
tcp,0.27,58,1.0,1,751,1,1.0,portscan
udp,0.14,136,0.33,1,67,1,1.0,normal
tcp,0.14,54,1.0,1,549,549,0.5,tcpsynflood
icmp,2647.75,42,1.0,1,1,1,1.0,icmpflood
udp,671.89,62,1.0,1,1,1,0.0,udpflood
tcp,0.59,54,0.5,1,191,191,1.0,tcpsynflood
udp,0.07,115,0.33,1,67,1,1.0,normal
tcp,0.96,54,1.0,1,267,267,1.0,tcpsynflood
tcp,0.69,71,0.33,1,583,583,1.0,tcpsynflood
udp,1372.13,42,1.0,1,1,1,0.0,udpflood
tcp,0.62,54,0.25,1,372,372,1.0,tcpsynflood
tcp,4.26,2071,1.0,1,2,1,0.93,normal
icmp,95.55,98,0.67,2,1,1,1.0,icmpflood
udp,2300.92,121,1.0,1,1,1,0.0,udpflood
icmp,503.98,42,1.0,1,1,1,1.0,icmpflood
icmp,164.78,1454,1.0,1,1,1,1.0,pingofdeath
icmp,2053.52,42,1.0,1,1,1,0.95,icmpflood
icmp,91437.98,42,0.5,1,1,1,1.0,icmpflood
icmp,0.22,98,1.0,17,1,1,0.8,ipsweep
udp,0.45,42,1.0,1,217,3,0.0,portscan
tcp,1.6,314,1.0,1,1,1,0.93,normal
udp,0.38,102,1.0,1,172,4,0.0,portscan
tcp,0.64,74,1.0,1,676,2,1.0,portscan
icmp,204.04,1419,0.25,1,1,1,1.0,pingofdeath
tcp,0.43,74,0.5,1,1237,2,1.0,portscan
udp,0.51,260,1.0,1,46,1,1.0,normal
icmp,721.84,98,1.0,1,1,1,0.86,icmpflood
icmp,1204.02,106,1.0,1,1,1,1.0,icmpflood
tcp,0.59,74,0.5,1,326,1,1.0,portscan
tcp,0.67,54,0.14,1,265,265,1.0,tcpsynflood
tcp,0.19,54,1.0,1,2,1,1.0,normal
tcp,3.04,1078,1.0,1,1,1,0.78,normal
tcp,0.1,77,0.5,1,93,93,1.0,tcpsynflood
tcp,0.42,54,0.25,1,996,996,1.0,tcpsynflood
icmp,1113.6,54,0.25,1,1,1,0.68,icmpflood
tcp,0.71,54,1.0,1,397,397,1.0,tcpsynflood
icmp,0.4,98,0.85,20,1,1,1.0,ipsweep
tcp,0.37,54,1.0,1,90,90,1.0,tcpsynflood
icmp,223.98,1406,1.0,1,1,1,0.96,pingofdeath
tcp,0.65,54,0.5,1,389,389,1.0,tcpsynflood
tcp,0.0,393,1.0,1,2,1,0.92,normal
tcp,0.32,74,0.5,1,286,2,1.0,portscan
udp,0.12,150,0.33,1,67,1,1.0,normal
udp,10118.19,62,1.0,1,1,1,0.0,udpflood
udp,0.12,152,0.33,1,67,1,1.0,normal
icmp,0.34,98,1.0,7,1,1,0.62,ipsweep
udp,2144.19,42,0.33,1,1,1,0.0,udpflood
icmp,57.06,1320,1.0,1,1,1,1.0,pingofdeath
icmp,0.54,98,0.88,7,1,1,1.0,ipsweep
tcp,0.6,54,0.5,1,199,199,1.0,tcpsynflood
icmp,1193.5,42,0.33,1,1,1,0.92,icmpflood
udp,0.4,163,1.0,1,46,1,1.0,normal
tcp,0.63,54,0.5,1,1216,1216,1.0,tcpsynflood
tcp,0.27,54,0.2,1,199,199,1.0,tcpsynflood
udp,0.63,42,0.5,1,73,8,0.0,portscan
udp,2165.38,42,1.0,1,1,1,0.0,udpflood
udp,10600.84,42,1.0,1,1,1,0.0,udpflood
tcp,0.89,54,1.0,1,133,133,1.0,tcpsynflood
tcp,0.3,58,1.0,1,75,2,1.0,portscan
udp,17384.32,42,1.0,1,1,1,0.0,udpflood
icmp,77.96,1535,1.0,1,1,1,1.0,pingofdeath
tcp,0.61,58,1.0,1,930,1,1.0,portscan
icmp,0.57,98,0.88,21,1,1,1.0,ipsweep
udp,915.19,42,0.5,1,1,1,0.0,udpflood
tcp,0.28,54,0.2,1,424,424,1.0,tcpsynflood
tcp,0.76,74,0.5,1,1048,1,1.0,portscan
icmp,0.31,98,1.0,9,1,1,1.0,ipsweep
tcp,0.23,54,0.5,1,153,153,1.0,tcpsynflood
udp,0.05,97,1.0,1,49,1,1.0,normal
icmp,2359.88,42,0.33,1,1,1,1.0,icmpflood
icmp,352.71,98,1.0,1,1,1,1.0,icmpflood
tcp,0.4,54,0.33,1,119,119,1.0,tcpsynflood
tcp,0.05,54,1.0,1,1,1,1.0,normal
udp,0.16,158,1.0,2,15,1,1.0,normal
udp,0.87,42,1.0,1,753,1,0.0,portscan
tcp,1.03,54,1.0,1,1077,1077,1.0,tcpsynflood
tcp,0.61,54,0.5,1,62,62,1.0,tcpsynflood
udp,14415.27,62,1.0,1,1,1,0.0,udpflood
udp,8649.04,42,0.5,1,1,1,0.0,udpflood
udp,3806.92,62,0.5,1,1,1,0.0,udpflood
tcp,0.28,58,1.0,1,215,1,1.0,portscan
tcp,0.07,54,1.0,1,1,1,1.0,normal
icmp,0.79,98,0.78,7,1,1,1.0,ipsweep
udp,1695.08,42,0.2,1,1,1,0.0,udpflood
tcp,0.86,74,0.5,1,1049,1,1.0,portscan
tcp,2.17,990,1.0,1,2,1,1.0,normal
tcp,0.46,54,1.0,1,1,1,1.0,normal
icmp,1525.81,42,0.5,1,1,1,1.0,icmpflood
udp,0.27,42,0.5,1,528,2,0.0,portscan
udp,0.26,120,1.0,1,67,1,1.0,normal
icmp,121.86,1525,0.11,1,1,1,1.0,pingofdeath
tcp,0.44,98,1.0,1,572,572,1.0,tcpsynflood
tcp,0.61,54,1.0,1,1356,1356,1.0,tcpsynflood
tcp,5.86,1123,0.33,1,1,1,0.69,normal
tcp,37.95,2131,1.0,1,7,1,0.52,normal
udp,172.81,62,0.5,1,1,1,0.0,udpflood
icmp,1.08,98,0.88,7,1,1,1.0,ipsweep
icmp,0.77,98,1.0,7,1,1,1.0,ipsweep
icmp,94.51,1529,1.0,1,1,1,0.99,pingofdeath
tcp,0.75,54,0.5,1,461,461,1.0,tcpsynflood
icmp,95.79,1490,0.33,1,1,1,0.99,pingofdeath
tcp,1.12,54,0.2,1,156,156,1.0,tcpsynflood
udp,3074.02,42,1.0,1,1,1,0.0,udpflood
tcp,0.29,74,0.33,1,505,1,1.0,portscan
icmp,1.18,98,0.8,12,1,1,1.0,ipsweep
tcp,0.67,54,0.5,1,345,345,0.75,tcpsynflood
icmp,683.56,42,0.33,1,1,1,1.0,icmpflood
tcp,0.55,54,1.0,1,223,223,1.0,tcpsynflood
tcp,0.91,54,1.0,1,1342,1342,1.0,tcpsynflood
icmp,14842.68,42,0.5,1,1,1,1.0,icmpflood
tcp,0.38,58,1.0,1,498,1,1.0,portscan
udp,3965.67,42,0.5,1,1,1,0.0,udpflood
tcp,0.47,74,0.33,1,516,1,0.5,portscan
udp,7835.18,42,0.33,1,1,1,0.0,udpflood
tcp,0.82,74,1.0,1,117,1,1.0,portscan
udp,5928.75,62,0.5,1,1,1,0.0,udpflood
icmp,262.88,1538,0.2,1,1,1,1.0,pingofdeath
udp,14522.84,62,0.25,1,1,1,0.0,udpflood
tcp,0.83,58,1.0,1,740,1,1.0,portscan
udp,16078.78,42,1.0,1,1,1,0.0,udpflood
tcp,1.08,179,0.5,1,206,1,1.0,portscan
icmp,11.78,98,1.0,1,1,1,1.0,normal
tcp,0.99,74,0.5,1,1193,1,1.0,portscan
udp,15893.96,62,1.0,1,1,1,0.0,udpflood
tcp,0.27,54,1.0,1,307,307,1.0,tcpsynflood
icmp,1673.79,42,1.0,1,1,1,0.75,icmpflood
tcp,0.38,54,0.5,1,986,986,1.0,tcpsynflood
tcp,0.8,54,1.0,1,437,437,1.0,tcpsynflood
tcp,0.95,101,0.5,1,1344,1344,1.0,tcpsynflood
icmp,415.06,90,1.0,1,1,1,1.0,icmpflood
udp,0.05,231,0.33,1,63,1,1.0,normal
udp,0.73,42,1.0,1,395,7,0.0,portscan
icmp,14259.06,42,0.33,1,1,1,1.0,icmpflood
icmp,1223.49,79,0.33,1,1,1,1.0,icmpflood
icmp,2361.27,42,1.0,1,1,1,0.82,icmpflood
udp,13588.91,42,1.0,1,1,1,0.0,udpflood
tcp,0.05,54,1.0,1,2,1,1.0,normal
icmp,0.2,98,1.0,13,1,1,1.0,ipsweep
udp,2288.39,42,0.5,1,1,1,0.0,udpflood
tcp,0.6,58,0.2,1,309,1,1.0,portscan
tcp,0.69,54,0.2,1,176,176,1.0,tcpsynflood
icmp,182.34,1400,0.14,1,1,1,1.0,pingofdeath
udp,663.18,42,1.0,1,1,1,0.0,udpflood
tcp,0.18,54,1.0,1,201,201,1.0,tcpsynflood
tcp,0.33,54,1.0,1,515,515,1.0,tcpsynflood
udp,0.26,42,1.0,1,132,6,0.0,portscan
udp,3692.21,94,1.0,1,1,1,0.0,udpflood
icmp,0.86,79,0.94,6,1,1,1.0,ipsweep
tcp,0.21,54,1.0,1,2,1,1.0,normal
tcp,0.18,266,0.33,1,2,1,1.0,normal
tcp,0.58,54,0.5,1,1141,1141,1.0,tcpsynflood
icmp,1.05,98,1.0,6,1,1,0.5,ipsweep
icmp,282.2,98,0.33,1,1,1,0.98,icmpflood
tcp,0.23,58,0.5,1,7,1,1.0,normal
tcp,0.76,74,1.0,1,1083,1,1.0,portscan
icmp,0.55,98,1.0,8,1,1,1.0,ipsweep
tcp,0.95,54,0.5,1,782,782,1.0,tcpsynflood
tcp,0.14,54,1.0,1,521,521,1.0,tcpsynflood
icmp,76.78,1561,0.14,1,1,1,1.0,pingofdeath
icmp,0.85,98,0.88,13,1,1,1.0,ipsweep
icmp,0.84,98,1.0,11,1,1,1.0,ipsweep
tcp,0.41,54,0.5,1,1340,1340,1.0,tcpsynflood
icmp,0.46,78,0.94,16,1,1,1.0,ipsweep
icmp,2578.88,42,0.2,1,1,1,0.26,icmpflood
tcp,0.55,74,1.0,1,560,1,1.0,portscan
icmp,3.26,98,0.25,1,1,1,1.0,normal
icmp,1.05,98,0.92,12,1,1,1.0,ipsweep
udp,0.51,164,1.0,1,46,1,1.0,normal
tcp,4.31,2189,0.5,1,4,1,0.68,normal
icmp,470.12,42,0.33,1,1,1,1.0,icmpflood
udp,2623.56,42,1.0,1,1,1,0.0,udpflood
tcp,1.0,792,1.0,1,2,1,1.0,normal
tcp,5.65,2286,1.0,1,2,1,0.88,normal
icmp,0.67,78,1.0,13,1,1,1.0,ipsweep
tcp,0.68,54,0.2,1,378,378,1.0,tcpsynflood
udp,4132.2,62,0.5,1,1,1,0.0,udpflood
udp,11894.93,62,1.0,1,1,1,0.0,udpflood
icmp,0.29,98,0.82,22,1,1,1.0,ipsweep
icmp,144.01,1424,1.0,1,1,1,1.0,pingofdeath
udp,13037.99,62,1.0,1,1,1,0.0,udpflood
udp,0.53,42,0.5,1,883,3,0.0,portscan
tcp,0.62,54,0.25,1,154,154,1.0,tcpsynflood
tcp,0.79,54,0.5,1,488,488,1.0,tcpsynflood
udp,618.41,42,0.2,1,1,1,0.0,udpflood
tcp,1.0,74,1.0,1,738,1,1.0,portscan
tcp,1.05,54,1.0,1,1255,1255,1.0,tcpsynflood
udp,1.01,42,1.0,1,905,6,0.0,portscan
icmp,2629.98,42,1.0,1,1,1,1.0,icmpflood
udp,0.34,42,1.0,1,532,6,0.0,portscan
udp,0.17,233,1.0,1,46,1,1.0,normal
icmp,0.88,98,1.0,12,1,1,1.0,ipsweep
tcp,0.44,54,0.5,1,746,746,0.75,tcpsynflood
tcp,0.57,460,0.33,1,4,1,1.0,normal
icmp,21.33,1491,1.0,1,1,1,1.0,pingofdeath
udp,11752.98,42,1.0,1,1,1,0.0,udpflood
tcp,0.45,74,1.0,1,158,1,1.0,portscan
icmp,0.83,98,0.85,16,1,1,1.0,ipsweep
udp,0.06,167,1.0,2,22,1,1.0,normal
icmp,0.57,98,1.0,15,1,1,1.0,ipsweep
icmp,0.34,98,0.89,16,1,1,0.75,ipsweep
tcp,0.19,54,0.5,1,319,319,1.0,tcpsynflood
udp,0.06,172,1.0,2,22,1,1.0,normal
icmp,0.96,98,0.78,7,1,1,1.0,ipsweep
icmp,68.22,1365,1.0,1,1,1,1.0,pingofdeath
tcp,0.41,58,0.2,1,182,1,1.0,portscan
icmp,153.17,1451,1.0,1,1,1,1.0,pingofdeath
udp,0.76,158,0.5,1,108,7,0.0,portscan
icmp,0.97,98,0.82,9,1,1,1.0,ipsweep
icmp,1768.67,55,0.25,1,1,1,0.63,icmpflood
icmp,171.85,1495,1.0,1,1,1,1.0,pingofdeath
icmp,118.63,1521,1.0,1,1,1,1.0,pingofdeath
tcp,0.54,74,1.0,1,1008,2,1.0,portscan
icmp,1.17,78,1.0,22,1,1,1.0,ipsweep
tcp,0.56,93,1.0,1,1,1,0.8,normal
tcp,0.77,54,0.5,1,430,430,1.0,tcpsynflood
icmp,1.15,98,0.8,11,1,1,1.0,ipsweep
tcp,2.04,95,1.0,1,1,1,0.66,normal
tcp,16.22,396,0.33,1,1,1,0.63,normal
tcp,100.0,2481,1.0,1,1,1,0.78,normal
udp,866.27,62,0.33,1,1,1,0.0,udpflood
udp,0.07,111,0.33,1,63,1,1.0,normal
icmp,385.07,98,1.0,1,1,1,0.85,icmpflood
icmp,39.72,1565,1.0,1,1,1,1.0,pingofdeath
icmp,205.63,1531,0.11,1,1,1,1.0,pingofdeath
icmp,0.63,75,0.89,11,1,1,1.0,ipsweep
tcp,0.3,81,1.0,1,136,1,1.0,portscan
icmp,71.49,1330,1.0,1,1,1,0.99,pingofdeath
tcp,0.35,54,0.5,1,513,513,1.0,tcpsynflood
tcp,0.5,58,1.0,1,481,1,1.0,portscan
tcp,0.84,54,0.5,1,738,738,1.0,tcpsynflood
udp,6461.26,62,0.5,1,1,1,0.0,udpflood
tcp,2.2,1786,1.0,1,2,1,1.0,normal
tcp,0.13,74,1.0,1,128,2,1.0,portscan
icmp,16429.84,42,1.0,1,1,1,1.0,icmpflood
udp,0.72,127,1.0,1,1,1,1.0,normal
tcp,0.43,54,1.0,1,422,422,1.0,tcpsynflood
udp,0.1,133,1.0,1,46,1,1.0,normal
udp,4989.95,62,1.0,1,1,1,0.0,udpflood
icmp,1223.06,42,0.33,1,1,1,0.95,icmpflood
tcp,0.15,54,1.0,1,2,1,1.0,normal
tcp,0.0,58,0.5,1,7,1,1.0,normal
icmp,81.0,1402,0.33,1,1,1,1.0,pingofdeath
tcp,0.83,54,1.0,1,116,116,1.0,tcpsynflood
udp,10307.74,42,1.0,1,1,1,0.0,udpflood
tcp,0.81,54,0.5,1,483,483,1.0,tcpsynflood
tcp,0.31,54,0.5,1,128,128,1.0,tcpsynflood
udp,0.88,42,0.5,1,891,6,0.0,portscan
icmp,0.45,98,1.0,13,1,1,1.0,ipsweep
tcp,0.79,54,0.5,1,383,383,1.0,tcpsynflood
icmp,52.41,1393,0.5,1,1,1,1.0,pingofdeath
tcp,0.73,74,1.0,1,411,1,1.0,portscan
tcp,0.78,54,0.5,1,551,551,1.0,tcpsynflood
tcp,30.12,2131,0.33,1,7,1,0.52,normal
udp,0.38,42,1.0,1,124,4,0.0,portscan
udp,0.09,166,0.33,1,63,1,1.0,normal
icmp,84.71,1531,0.14,1,1,1,1.0,pingofdeath
icmp,10563.31,42,0.33,1,1,1,1.0,icmpflood
udp,0.13,120,0.33,1,63,1,1.0,normal
icmp,1078.9,88,0.33,1,1,1,0.99,icmpflood
tcp,0.88,54,1.0,1,498,498,0.0,tcpsynflood
icmp,25.84,98,1.0,1,1,1,1.0,normal
udp,16345.74,42,0.5,1,1,1,0.0,udpflood
tcp,0.77,54,0.5,1,371,371,1.0,tcpsynflood
udp,0.06,115,0.33,1,67,1,1.0,normal
icmp,10188.6,42,0.25,1,1,1,1.0,icmpflood
udp,12804.39,62,1.0,1,1,1,0.0,udpflood
icmp,2066.93,42,1.0,1,1,1,1.0,icmpflood
icmp,12341.27,106,0.25,1,1,1,1.0,icmpflood
udp,0.44,42,1.0,1,1098,3,0.0,portscan
udp,4449.53,62,1.0,1,1,1,0.0,udpflood
icmp,2647.84,90,0.5,1,1,1,1.0,icmpflood
tcp,0.15,129,1.0,1,32,1,1.0,portscan
tcp,0.25,54,1.0,1,1301,1301,1.0,tcpsynflood
icmp,0.52,98,0.8,14,1,1,1.0,ipsweep
udp,3372.4,42,0.2,1,1,1,0.0,udpflood
udp,665.65,76,1.0,1,1,1,0.0,udpflood
udp,0.0,346,1.0,1,67,1,1.0,normal
tcp,0.08,54,0.25,1,222,222,1.0,tcpsynflood
icmp,0.97,98,0.82,21,1,1,1.0,ipsweep
tcp,0.29,79,0.25,1,68,2,1.0,portscan
tcp,0.34,627,1.0,1,7,1,1.0,normal
icmp,115.04,1349,1.0,1,1,1,1.0,pingofdeath
tcp,0.9,74,0.25,1,138,1,1.0,portscan
icmp,0.47,98,0.78,21,1,1,1.0,ipsweep
udp,0.41,42,1.0,1,449,6,0.0,portscan
udp,15927.44,62,0.25,1,1,1,0.0,udpflood
udp,0.21,140,1.0,1,14,1,1.0,normal
icmp,19.97,1528,1.0,1,1,1,1.0,pingofdeath
udp,0.05,111,0.33,1,63,1,1.0,normal
icmp,22.1,1534,0.14,1,1,1,1.0,pingofdeath
udp,3729.14,62,0.25,1,1,1,0.0,udpflood
udp,0.87,140,1.0,1,14,1,1.0,normal
icmp,0.5,98,0.85,14,1,1,1.0,ipsweep
tcp,0.73,54,1.0,1,454,454,0.0,tcpsynflood
tcp,17.93,5860,1.0,1,4,1,1.0,normal
udp,1876.5,106,1.0,1,1,1,0.0,udpflood
udp,0.3,42,0.5,1,783,5,0.0,portscan
tcp,0.65,54,0.5,1,596,596,1.0,tcpsynflood
udp,3630.51,42,1.0,1,1,1,0.0,udpflood
tcp,1.31,944,0.33,1,2,1,1.0,normal
udp,877.87,42,1.0,1,1,1,0.0,udpflood
tcp,0.93,54,1.0,1,802,802,1.0,tcpsynflood
icmp,7832.32,90,0.25,1,1,1,1.0,icmpflood
icmp,0.9,98,0.85,16,1,1,1.0,ipsweep
icmp,2310.6,88,1.0,1,1,1,0.99,icmpflood
tcp,0.41,74,1.0,1,581,1,0.1,portscan
udp,216.51,42,1.0,1,1,1,0.0,udpflood
icmp,0.3,98,0.88,7,1,1,1.0,ipsweep
udp,2483.38,62,1.0,1,1,1,0.0,udpflood
udp,18523.55,42,0.33,1,1,1,0.0,udpflood
icmp,1195.2,98,1.0,1,1,1,0.81,icmpflood
udp,0.89,143,1.0,1,14,1,1.0,normal
udp,5828.19,62,0.5,1,1,1,0.0,udpflood
tcp,0.61,54,0.5,1,88,88,1.0,tcpsynflood
icmp,0.99,98,1.0,11,1,1,1.0,ipsweep
icmp,28.89,1431,1.0,1,1,1,1.0,pingofdeath
udp,1.02,42,0.5,1,543,5,0.0,portscan
udp,0.46,130,1.0,1,14,1,1.0,normal
icmp,1123.04,42,1.0,1,1,1,0.52,icmpflood
tcp,0.76,74,0.5,1,392,1,1.0,portscan
udp,18092.99,62,0.17,1,1,1,0.0,udpflood
udp,0.1,139,1.0,1,46,1,1.0,normal
icmp,0.32,54,0.73,18,1,1,1.0,ipsweep
icmp,0.91,98,0.89,18,1,1,1.0,ipsweep
icmp,585.74,98,1.0,1,1,1,1.0,icmpflood
udp,0.07,147,0.33,1,63,1,1.0,normal
udp,0.83,42,0.5,1,677,5,0.0,portscan
udp,0.17,133,1.0,1,29,1,1.0,normal
icmp,0.44,98,0.93,8,1,1,1.0,ipsweep
tcp,0.67,114,1.0,1,1,1,0.75,normal
tcp,0.46,74,0.5,1,381,1,1.0,portscan
tcp,0.5,585,1.0,1,1,1,0.9,normal
icmp,954.6,98,0.25,1,1,1,1.0,icmpflood
icmp,92137.35,42,0.5,1,1,1,1.0,icmpflood
udp,0.45,42,0.5,1,323,8,0.0,portscan
tcp,0.74,58,1.0,1,966,1,1.0,portscan
tcp,1.54,1381,0.33,1,4,1,1.0,normal
tcp,0.29,54,0.2,1,177,177,1.0,tcpsynflood
icmp,13288.01,42,1.0,1,1,1,1.0,icmpflood
tcp,0.33,54,1.0,1,2,1,1.0,normal
udp,0.08,150,0.33,1,63,1,1.0,normal
icmp,654.36,55,1.0,1,1,1,0.63,icmpflood
icmp,5222.42,42,0.25,1,1,1,0.94,icmpflood
udp,4339.85,62,0.33,1,1,1,0.0,udpflood
tcp,1.19,54,1.0,1,602,602,1.0,tcpsynflood
icmp,1457.22,106,0.5,1,1,1,1.0,icmpflood
tcp,0.37,818,1.0,1,7,1,1.0,normal
udp,0.83,42,1.0,1,354,2,0.0,portscan
udp,3331.78,72,0.5,1,1,1,0.0,udpflood
icmp,2434.64,42,0.5,1,1,1,1.0,icmpflood
udp,8887.76,42,0.2,1,1,1,0.0,udpflood
udp,0.06,118,0.33,1,63,1,1.0,normal
tcp,0.2,54,0.33,1,148,148,1.0,tcpsynflood
tcp,0.35,74,0.33,1,608,1,1.0,portscan
tcp,1.16,54,1.0,1,700,700,1.0,tcpsynflood
udp,0.23,42,0.5,1,408,4,0.0,portscan
icmp,1664.08,42,0.5,1,1,1,0.99,icmpflood
tcp,0.92,384,1.0,1,1,1,0.92,normal
icmp,0.32,98,0.86,12,1,1,1.0,ipsweep
icmp,0.45,62,1.0,8,1,1,1.0,ipsweep
tcp,2.28,494,1.0,1,2,1,0.92,normal
icmp,61.14,1316,1.0,1,1,1,1.0,pingofdeath
udp,0.6,42,1.0,1,308,5,0.0,portscan
tcp,0.82,54,0.5,1,415,415,1.0,tcpsynflood
icmp,0.79,98,1.0,9,1,1,1.0,ipsweep
icmp,2566.92,79,1.0,1,1,1,1.0,icmpflood
udp,0.93,42,1.0,1,944,4,0.0,portscan
tcp,0.9,54,0.5,1,285,285,1.0,tcpsynflood
tcp,0.16,68,1.0,1,1,1,1.0,normal
icmp,5340.08,106,0.25,1,1,1,1.0,icmpflood
udp,0.29,104,1.0,1,44,1,1.0,normal
tcp,0.13,125,1.0,1,884,884,1.0,tcpsynflood
icmp,999.41,98,1.0,1,1,1,1.0,icmpflood
icmp,646.89,98,0.33,1,1,1,0.98,icmpflood
tcp,0.14,54,1.0,1,1,1,1.0,normal
tcp,0.75,54,0.33,1,1011,1011,1.0,tcpsynflood
icmp,1545.48,79,1.0,1,1,1,1.0,icmpflood
icmp,1.07,78,1.0,16,1,1,1.0,ipsweep
icmp,0.64,98,0.67,18,1,1,1.0,ipsweep
udp,3480.81,60,1.0,1,1,1,0.0,udpflood
icmp,2532.58,72,0.25,1,1,1,0.99,icmpflood
tcp,0.36,54,1.0,1,485,485,1.0,tcpsynflood
udp,0.72,42,1.0,1,457,1,0.0,portscan
tcp,0.84,54,1.0,1,185,185,1.0,tcpsynflood
icmp,1607.51,52,1.0,1,1,1,1.0,icmpflood
tcp,0.34,74,0.5,1,691,1,1.0,portscan
icmp,2124.99,42,0.25,1,1,1,0.96,icmpflood
icmp,0.29,64,0.7,14,1,1,1.0,ipsweep
tcp,2.39,317,0.33,1,1,1,0.88,normal
tcp,1.5,566,0.33,1,1,1,1.0,normal
udp,3261.41,42,0.5,1,1,1,0.0,udpflood
icmp,946.61,42,1.0,1,1,1,0.95,icmpflood
icmp,291.36,42,0.5,1,1,1,1.0,icmpflood
tcp,0.23,54,0.2,1,466,466,1.0,tcpsynflood
icmp,1665.61,98,1.0,1,1,1,0.99,icmpflood
icmp,932.65,98,0.25,1,1,1,1.0,icmpflood
tcp,0.83,74,0.5,1,499,1,1.0,portscan
tcp,0.97,74,0.33,1,775,1,1.0,portscan
tcp,0.2,54,1.0,1,282,282,1.0,tcpsynflood
tcp,0.86,54,0.5,1,463,463,0.5,tcpsynflood
tcp,0.76,58,0.2,1,149,1,1.0,portscan
icmp,0.48,98,0.94,11,1,1,1.0,ipsweep
tcp,1.06,54,0.5,1,502,502,1.0,tcpsynflood
tcp,0.41,54,0.5,1,226,226,0.67,tcpsynflood
icmp,15381.66,42,1.0,1,1,1,1.0,icmpflood
tcp,0.45,890,1.0,1,4,1,1.0,normal
udp,0.06,161,1.0,2,22,1,1.0,normal
udp,0.26,173,1.0,2,11,1,1.0,normal
icmp,0.7,79,0.94,16,1,1,1.0,ipsweep
udp,0.17,276,1.0,1,67,1,1.0,normal
icmp,0.6,52,0.83,13,1,1,1.0,ipsweep
icmp,64.99,1425,0.17,1,1,1,1.0,pingofdeath
icmp,0.68,98,0.8,17,1,1,1.0,ipsweep
tcp,0.96,74,0.5,1,1211,1,1.0,portscan
udp,0.65,154,1.0,2,2,1,0.5,normal
tcp,1.98,1078,0.33,1,1,1,0.78,normal
udp,0.66,42,0.5,1,766,5,0.0,portscan
udp,0.52,147,1.0,1,88,4,0.0,portscan
udp,836.95,62,1.0,1,1,1,0.0,udpflood
tcp,0.39,58,0.1,1,783,1,1.0,portscan
udp,0.27,42,1.0,1,651,3,0.0,portscan
tcp,0.61,74,1.0,1,411,1,1.0,portscan
tcp,0.17,54,0.2,1,928,928,1.0,tcpsynflood
tcp,1.09,54,0.5,1,260,260,1.0,tcpsynflood
icmp,151.55,1420,1.0,1,1,1,1.0,pingofdeath
udp,0.46,139,1.0,1,32,5,0.0,portscan
tcp,0.62,512,1.0,1,7,1,1.0,normal
icmp,1.03,98,0.88,21,1,1,0.62,ipsweep
icmp,1.76,98,0.2,1,1,1,1.0,normal
tcp,0.05,58,0.33,1,7,1,1.0,normal
icmp,120.89,42,0.2,1,1,1,0.99,icmpflood
icmp,2485.48,106,0.33,1,1,1,0.98,icmpflood
icmp,2761.59,98,0.2,1,1,1,1.0,icmpflood
udp,0.27,76,1.0,1,98,3,0.0,portscan
tcp,3.02,589,1.0,1,4,1,1.0,normal
icmp,1550.12,42,1.0,1,1,1,1.0,icmpflood
tcp,0.69,54,0.2,1,1759,1759,1.0,tcpsynflood
icmp,1414.29,42,1.0,1,1,1,1.0,icmpflood
icmp,0.38,98,1.0,16,1,1,1.0,ipsweep
tcp,10.82,2189,0.5,1,3,1,0.68,normal
icmp,2104.54,42,1.0,1,1,1,0.78,icmpflood
tcp,0.09,54,1.0,1,462,462,1.0,tcpsynflood
udp,6609.28,42,1.0,1,1,1,0.0,udpflood
udp,0.05,129,0.33,1,67,1,1.0,normal
udp,3104.3,62,0.5,1,1,1,0.0,udpflood
icmp,3670.22,106,0.33,1,1,1,1.0,icmpflood
icmp,1.15,75,0.89,11,1,1,1.0,ipsweep
tcp,0.51,54,1.0,1,216,216,0.5,tcpsynflood
udp,0.08,161,1.0,2,15,1,1.0,normal
tcp,0.8,54,1.0,1,332,332,1.0,tcpsynflood
tcp,24.9,3011,1.0,1,3,1,0.88,normal
tcp,0.6,94,0.33,1,750,750,1.0,tcpsynflood
